id_student,code_presentation,y
569970,2014B,1.0
521350,2014J,0.0
365452,2013B,1.0
606442,2014J,1.0
686822,2014J,1.0
129638,2014B,0.0
497361,2014B,0.0
575214,2013J,1.0
608423,2014J,0.0
633608,2014B,1.0
513315,2013B,1.0
620317,2014B,1.0
607887,2013J,1.0
592218,2014J,1.0
598102,2014J,1.0
519012,2013B,0.0
387294,2014B,1.0
482145,2014J,0.0
680176,2014J,1.0
580094,2013J,1.0
368963,2013J,1.0
2574822,2014B,0.0
561904,2014J,1.0
518155,2013B,0.0
379402,2013B,0.0
2620636,2014B,0.0
548219,2013B,1.0
581135,2013J,1.0
595396,2014J,0.0
419517,2013J,1.0
567859,2014B,0.0
576159,2014B,1.0
628058,2014B,1.0
516434,2014J,1.0
601472,2013J,0.0
2585395,2013J,0.0
398877,2013J,1.0
674349,2014J,1.0
576714,2013J,0.0
678381,2014J,1.0
2529279,2013J,1.0
2492827,2014B,1.0
559458,2013B,1.0
558247,2013B,0.0
591589,2013J,1.0
387537,2013J,1.0
677776,2014J,0.0
375717,2014B,1.0
516894,2014B,0.0
555061,2013J,0.0
573131,2014J,0.0
533091,2013J,1.0
574504,2013J,0.0
135385,2013J,1.0
698347,2014J,0.0
545254,2014B,1.0
620782,2014J,1.0
584515,2014J,1.0
234196,2013B,0.0
536856,2013B,0.0
627808,2014B,0.0
635109,2014B,1.0
612089,2014B,0.0
630775,2014J,0.0
516010,2013B,1.0
554919,2013B,0.0
80717,2013J,1.0
624445,2014B,1.0
402993,2013J,1.0
520073,2013B,0.0
98842,2014J,1.0
43430,2013B,1.0
633403,2014B,0.0
694292,2014J,1.0
603529,2013J,1.0
678680,2014J,1.0
428068,2014B,0.0
328942,2013J,1.0
654213,2014J,1.0
655314,2014J,1.0
695047,2014J,1.0
586781,2014J,1.0
55026,2013J,1.0
565446,2014J,1.0
589267,2013J,0.0
572471,2014J,1.0
2145940,2013J,1.0
554525,2014J,1.0
365893,2013J,0.0
410699,2014B,1.0
579486,2014J,0.0
532531,2014B,1.0
587509,2014J,0.0
632114,2014B,0.0
532584,2013B,0.0
2649826,2013J,1.0
645359,2014J,1.0
615001,2014B,1.0
477165,2013J,0.0
547486,2013B,0.0
489507,2014B,1.0
50610,2013J,0.0
608669,2013J,0.0
566652,2014B,0.0
559573,2014B,0.0
643321,2014J,1.0
596496,2014J,0.0
602994,2013J,0.0
600702,2014B,1.0
630876,2014B,1.0
508295,2014J,0.0
624327,2014B,0.0
542657,2013B,0.0
646734,2014J,0.0
646618,2014J,1.0
308953,2014J,0.0
2602338,2014J,0.0
85144,2014J,1.0
571808,2014J,1.0
647654,2014J,0.0
485180,2014B,1.0
2028474,2013J,0.0
594529,2013J,1.0
583993,2014J,0.0
631941,2014B,0.0
293686,2014B,1.0
643970,2014J,1.0
641535,2014J,0.0
446295,2014B,0.0
521160,2013B,1.0
583933,2013J,0.0
91354,2013J,0.0
586227,2014J,0.0
507149,2014J,1.0
595428,2013J,0.0
588583,2013J,0.0
482751,2014J,0.0
499683,2014J,0.0
648436,2014J,1.0
523978,2014B,1.0
648354,2014J,0.0
605781,2014B,1.0
594326,2014B,0.0
232833,2014B,0.0
191459,2014J,0.0
2692632,2013J,0.0
692219,2014J,0.0
572087,2013J,0.0
573328,2014J,0.0
1910049,2013J,1.0
968578,2013J,1.0
2602486,2013B,1.0
611033,2013J,1.0
2477545,2014B,0.0
518359,2014J,1.0
571952,2013J,0.0
395367,2013B,0.0
595808,2014B,0.0
536906,2013B,1.0
564714,2014J,0.0
138416,2014B,1.0
573093,2014J,0.0
2081955,2014B,1.0
89545,2014J,1.0
590241,2013J,1.0
680009,2014J,1.0
581914,2014J,0.0
569556,2014B,0.0
681799,2014J,1.0
625574,2014B,1.0
582608,2014J,1.0
679431,2014J,1.0
485282,2014J,1.0
2001665,2013B,1.0
384372,2014B,0.0
432480,2014B,1.0
625903,2014B,0.0
559908,2013J,1.0
536032,2013B,1.0
466360,2014J,1.0
679207,2014J,0.0
248961,2013J,1.0
572588,2014J,0.0
681125,2014J,0.0
627441,2014B,0.0
575559,2013J,1.0
600502,2014J,0.0
401296,2014B,1.0
255310,2013J,1.0
545045,2014B,0.0
263251,2014J,1.0
553410,2014B,0.0
533217,2014B,1.0
570023,2013J,0.0
520360,2013B,0.0
529493,2013B,1.0
601125,2013J,0.0
554372,2013B,1.0
567429,2013J,1.0
696440,2014J,1.0
496601,2013B,1.0
632107,2014B,0.0
613280,2014B,0.0
637691,2014J,1.0
602707,2014J,1.0
561534,2013J,1.0
552991,2013B,1.0
619964,2014B,0.0
597060,2013J,1.0
624927,2014J,1.0
653297,2014J,1.0
311862,2014J,1.0
535628,2013B,1.0
2553363,2013B,1.0
682436,2014J,1.0
69489,2014B,0.0
676633,2014J,1.0
236857,2013J,1.0
629703,2014J,1.0
604504,2014B,1.0
550702,2014J,1.0
548948,2013B,0.0
642909,2014J,1.0
2409396,2013J,0.0
473162,2013B,1.0
625613,2014B,0.0
543060,2013B,1.0
467700,2013B,1.0
607547,2014B,1.0
324257,2014B,0.0
507031,2014J,0.0
594157,2013J,1.0
566669,2014B,1.0
688891,2014J,0.0
634498,2014B,0.0
28400,2013J,1.0
589557,2013J,1.0
599495,2014B,1.0
696666,2014J,0.0
558963,2013B,1.0
544847,2013B,0.0
518389,2014J,1.0
431071,2013B,0.0
634508,2014J,0.0
2577091,2014B,0.0
606477,2013J,0.0
277729,2013J,0.0
578623,2013J,0.0
2074627,2014B,1.0
389773,2014B,0.0
572098,2014J,1.0
613051,2013J,0.0
423947,2014J,1.0
335355,2014B,1.0
495615,2014J,1.0
362760,2013B,0.0
602811,2013J,1.0
295060,2014J,0.0
527225,2013B,1.0
585662,2014J,0.0
578152,2013J,0.0
572602,2013J,1.0
580314,2013J,0.0
647761,2014J,1.0
1541906,2013J,0.0
257887,2013J,1.0
603170,2013J,1.0
495881,2014J,1.0
350795,2013B,0.0
584191,2013J,1.0
698509,2014J,1.0
2625693,2013J,1.0
2135315,2014B,1.0
512859,2013J,0.0
2449737,2013J,0.0
596208,2013J,1.0
501158,2013B,1.0
334154,2014J,0.0
682321,2014J,1.0
555670,2013B,1.0
697253,2014J,1.0
485519,2013J,1.0
540155,2013B,0.0
651027,2014J,1.0
236161,2014B,1.0
585958,2014J,1.0
554038,2013B,0.0
546157,2013B,1.0
689878,2014J,1.0
2159868,2014J,1.0
600869,2014J,0.0
114017,2013J,1.0
441201,2013B,1.0
627119,2014J,0.0
2165164,2014J,1.0
325909,2013J,0.0
156358,2014J,0.0
648136,2014J,1.0
559062,2013B,0.0
688974,2014J,0.0
573860,2013J,0.0
683974,2014J,1.0
591410,2013J,0.0
541769,2014B,1.0
1453691,2014B,0.0
576689,2014J,1.0
534913,2013B,1.0
619410,2014B,1.0
426059,2013J,1.0
560260,2013B,1.0
652539,2014J,1.0
234661,2014J,1.0
296232,2014B,1.0
617922,2014J,1.0
630830,2014B,1.0
166327,2013B,1.0
480604,2014B,0.0
646359,2014J,0.0
686373,2014J,0.0
241769,2014J,0.0
588363,2013J,1.0
366164,2014J,0.0
583730,2013J,0.0
559423,2013B,1.0
2575994,2013J,0.0
595977,2013J,1.0
587576,2013J,0.0
637800,2014J,0.0
365762,2013J,0.0
552067,2014B,1.0
247940,2013B,0.0
2484189,2014J,0.0
589856,2013J,0.0
575999,2013J,0.0
564465,2013B,0.0
516770,2014B,1.0
683745,2014J,0.0
438751,2013J,1.0
697705,2014J,0.0
595894,2013J,0.0
651209,2014J,1.0
595492,2014B,0.0
519102,2013B,0.0
524845,2013J,1.0
543418,2013J,0.0
657062,2014J,1.0
366936,2014B,0.0
280140,2013J,0.0
524137,2014B,1.0
627043,2014B,0.0
484252,2014J,1.0
699038,2014J,0.0
561515,2013J,1.0
161781,2014J,0.0
335421,2013B,0.0
576447,2013J,0.0
626579,2014J,0.0
1961652,2014B,0.0
627961,2014B,0.0
648083,2014J,1.0
2271264,2013J,1.0
691312,2014J,1.0
145388,2014B,0.0
552537,2013J,1.0
531397,2013B,0.0
132511,2014J,0.0
602424,2013J,1.0
617952,2014J,0.0
650770,2014J,1.0
2444501,2014B,0.0
554356,2013J,1.0
266564,2013J,1.0
2569051,2013J,0.0
152910,2013B,1.0
473491,2013J,1.0
588058,2014J,0.0
655230,2014J,0.0
572213,2014J,1.0
283798,2014B,1.0
612540,2014B,1.0
351271,2013B,1.0
647850,2014J,1.0
699126,2014J,1.0
595010,2013J,0.0
595501,2013J,0.0
549129,2013J,1.0
645866,2014J,0.0
652103,2014J,1.0
532464,2013B,0.0
315105,2013J,1.0
565952,2014J,1.0
693752,2014J,1.0
591163,2013J,0.0
253763,2014J,1.0
556986,2013B,0.0
600947,2013J,0.0
565851,2014B,0.0
632638,2014B,0.0
598924,2013J,0.0
581625,2013J,0.0
534962,2013B,0.0
516653,2013J,0.0
649027,2014J,0.0
2134578,2013J,0.0
74502,2013J,1.0
2256134,2014J,0.0
278380,2014J,1.0
508630,2013J,0.0
642600,2014J,1.0
598321,2014B,1.0
655468,2014J,0.0
596306,2013J,0.0
606412,2013J,1.0
584673,2013J,0.0
629696,2014B,1.0
643755,2014J,0.0
333837,2013B,0.0
622812,2014B,1.0
2303034,2013B,0.0
607533,2013J,0.0
675699,2014J,0.0
1762336,2013J,0.0
282385,2013J,0.0
133322,2014B,0.0
598000,2013J,1.0
470464,2014J,1.0
590548,2014B,0.0
606428,2014J,0.0
613946,2014B,1.0
2581822,2013J,1.0
386374,2014B,0.0
594872,2014J,1.0
398550,2014J,1.0
505199,2013B,1.0
608851,2014J,1.0
678508,2014J,1.0
2479086,2013B,0.0
28952,2014J,0.0
631031,2014B,0.0
634968,2014B,0.0
572021,2013J,0.0
534014,2013B,0.0
532869,2013J,1.0
1453140,2014J,0.0
603597,2013J,1.0
583238,2013J,1.0
238519,2014B,0.0
617525,2014J,1.0
1442215,2014J,0.0
423488,2014J,0.0
489087,2013J,1.0
687498,2014J,0.0
532779,2014J,1.0
613512,2014B,0.0
634481,2014B,1.0
369908,2013B,1.0
2509639,2014J,1.0
596417,2013J,1.0
693046,2014J,0.0
543510,2013B,1.0
2355214,2014B,0.0
599857,2014B,1.0
389853,2014J,0.0
553508,2013B,1.0
589555,2013J,0.0
610573,2013J,0.0
53488,2013B,1.0
328797,2014J,0.0
631884,2014B,1.0
370839,2014J,0.0
596513,2014B,1.0
73874,2014J,0.0
696357,2014J,1.0
591655,2014J,0.0
560005,2013B,0.0
690585,2014J,0.0
1018685,2013B,0.0
315850,2014B,1.0
651943,2014J,1.0
619927,2014J,1.0
1420537,2013J,1.0
611407,2014J,1.0
559706,2013B,1.0
627071,2014B,0.0
559863,2014J,1.0
372837,2014B,0.0
293321,2014J,0.0
548926,2013B,0.0
614381,2014B,0.0
355147,2014B,1.0
144745,2014J,1.0
520972,2014J,1.0
144923,2013B,0.0
523047,2013J,0.0
142990,2013J,0.0
585149,2013J,0.0
552498,2014B,0.0
542260,2013B,0.0
633924,2014B,0.0
586925,2013J,0.0
588940,2014B,0.0
27935,2013J,0.0
607442,2013J,0.0
633683,2014B,1.0
676898,2014J,1.0
643712,2014J,0.0
2480886,2014J,0.0
349710,2013J,0.0
686918,2014J,1.0
333493,2013J,1.0
491843,2014B,0.0
556945,2013B,1.0
686267,2014J,1.0
521404,2013B,1.0
468792,2013B,0.0
594038,2013J,0.0
497278,2013B,0.0
245653,2013J,0.0
640225,2014J,1.0
597787,2013J,1.0
577275,2014B,1.0
599385,2013J,1.0
1730611,2013B,0.0
610933,2013J,1.0
537081,2014J,0.0
54882,2013J,0.0
683653,2014J,1.0
505878,2014J,0.0
363273,2013J,0.0
397219,2014J,1.0
656553,2014J,0.0
91470,2014J,1.0
2326041,2014J,0.0
572231,2014J,1.0
340911,2013J,1.0
583146,2013J,1.0
634905,2014B,1.0
2312279,2013J,1.0
356297,2014J,0.0
172965,2014J,1.0
690556,2014J,0.0
561208,2014J,1.0
313810,2013B,1.0
112245,2013B,1.0
574529,2013J,0.0
651253,2014J,0.0
432222,2013B,1.0
241649,2013J,1.0
583775,2014B,1.0
441897,2014J,1.0
684407,2014J,1.0
126337,2014B,0.0
648086,2014J,1.0
575480,2013J,0.0
611344,2013J,1.0
2395222,2013B,0.0
2686578,2014B,1.0
554193,2013B,0.0
600514,2013J,1.0
537691,2013J,0.0
586851,2013J,0.0
626750,2014B,0.0
650414,2014J,0.0
577148,2013J,0.0
620260,2014B,0.0
2197511,2013B,1.0
585222,2013J,1.0
606797,2013J,0.0
581810,2013J,1.0
573806,2014B,1.0
631266,2014J,0.0
515125,2014J,0.0
519941,2014J,0.0
506185,2013J,0.0
2030117,2014B,0.0
626881,2014B,1.0
634470,2014B,1.0
620819,2014B,1.0
689228,2014J,0.0
595421,2014J,1.0
2641254,2013J,1.0
519258,2014B,0.0
645698,2014J,1.0
609605,2014J,0.0
577401,2013J,0.0
544479,2013B,1.0
2613746,2013J,1.0
633304,2014B,1.0
1830666,2013J,0.0
618982,2014J,0.0
584414,2013J,1.0
95755,2014J,0.0
633179,2014B,1.0
624344,2014B,1.0
580540,2013J,1.0
568074,2013J,1.0
588014,2013J,1.0
574508,2014J,0.0
577999,2013J,1.0
675337,2014J,0.0
553964,2013B,1.0
190352,2014B,0.0
680522,2014J,0.0
600541,2013J,0.0
591999,2014J,0.0
176092,2013B,1.0
441000,2013B,0.0
597602,2013J,1.0
504466,2013J,1.0
691701,2014J,0.0
626556,2014B,1.0
531448,2013B,0.0
400145,2013J,1.0
566817,2013J,1.0
579528,2013J,1.0
501888,2014J,1.0
526559,2013B,1.0
560759,2013J,1.0
560703,2013J,1.0
1411627,2013J,1.0
396145,2013J,1.0
643406,2014J,1.0
625709,2014J,0.0
621322,2014B,1.0
1818677,2013J,0.0
87107,2013B,1.0
609596,2014B,1.0
2676809,2013J,0.0
59541,2014B,0.0
589948,2013J,1.0
597301,2013J,1.0
335020,2013B,1.0
86291,2013B,0.0
628122,2014B,0.0
582954,2013J,0.0
685802,2014J,0.0
651330,2014J,0.0
570671,2014J,0.0
330966,2014J,0.0
647887,2014J,0.0
615302,2014J,1.0
565892,2013J,1.0
590392,2013J,1.0
621380,2014J,0.0
468902,2014J,0.0
571055,2013J,0.0
628910,2014B,1.0
616660,2014J,1.0
599315,2013J,1.0
649979,2014J,1.0
600263,2013J,0.0
2654628,2014J,1.0
581697,2013J,1.0
606373,2013J,1.0
550272,2013B,1.0
578561,2013J,0.0
558820,2013B,0.0
653440,2014J,1.0
494872,2014B,0.0
675824,2014J,0.0
654392,2014J,0.0
542386,2013B,1.0
676087,2014J,1.0
584509,2013J,1.0
633250,2014B,1.0
572746,2014J,0.0
510556,2013B,1.0
644905,2014J,0.0
629387,2014B,0.0
574507,2014J,0.0
584077,2014J,0.0
534856,2013B,1.0
191504,2014J,0.0
436554,2013B,0.0
550941,2013J,1.0
605312,2014B,1.0
616646,2014B,1.0
677400,2014J,1.0
563783,2013J,1.0
288769,2013J,0.0
444697,2013J,1.0
585769,2013J,0.0
610802,2014B,0.0
561271,2014B,0.0
2521745,2013B,0.0
584210,2013J,0.0
422530,2014B,1.0
686384,2014J,0.0
573317,2013J,0.0
1492571,2013J,1.0
2393261,2013J,1.0
623421,2014B,1.0
102067,2014J,0.0
611595,2014B,1.0
626516,2014B,0.0
532868,2013J,0.0
2520539,2014J,1.0
300592,2013J,1.0
634681,2014B,1.0
523680,2013J,1.0
523334,2014J,0.0
604962,2014B,1.0
76081,2014B,0.0
101781,2013J,1.0
574315,2013J,1.0
589332,2014J,1.0
592001,2014B,0.0
2693772,2013J,0.0
401339,2013B,1.0
2365602,2013J,0.0
555895,2013J,0.0
685015,2014J,1.0
501960,2013B,1.0
2623532,2014B,0.0
526564,2014B,0.0
71361,2013J,1.0
573225,2013J,0.0
465777,2013J,1.0
561461,2013B,1.0
581316,2014J,1.0
651881,2014J,1.0
599176,2013J,1.0
630924,2014B,1.0
404727,2013B,0.0
133155,2013B,1.0
549149,2013B,0.0
572290,2014B,1.0
688356,2014J,1.0
628803,2014B,0.0
494433,2014B,1.0
641616,2014J,1.0
265978,2013J,1.0
601243,2013J,1.0
404269,2013J,1.0
620092,2014B,1.0
540549,2013B,1.0
2162388,2014B,0.0
392733,2014B,0.0
628307,2014B,0.0
626885,2014B,1.0
546329,2013B,0.0
608453,2013J,0.0
362877,2013B,0.0
618875,2014B,1.0
422768,2013B,1.0
2691861,2014J,0.0
721259,2013J,0.0
567168,2014B,0.0
566201,2013J,1.0
589963,2013J,0.0
1686521,2013J,0.0
589471,2013J,0.0
2569324,2014J,1.0
1633695,2014B,0.0
598246,2013J,1.0
377244,2013B,1.0
506930,2013B,0.0
609025,2013J,1.0
623366,2014B,0.0
615025,2014B,1.0
484947,2013B,1.0
574088,2013J,1.0
682891,2014J,0.0
593305,2014B,1.0
656068,2014J,0.0
579278,2013J,1.0
606257,2014J,1.0
406056,2013B,1.0
641433,2014J,0.0
677928,2014J,1.0
649020,2014J,0.0
2511519,2014J,1.0
506829,2013B,0.0
571963,2013J,0.0
510266,2014B,1.0
518831,2013B,1.0
499404,2014J,1.0
690724,2014J,0.0
632801,2014B,0.0
432642,2014J,0.0
61911,2014B,0.0
636732,2014J,0.0
591566,2014B,0.0
681696,2014J,1.0
360747,2013J,1.0
563299,2013J,1.0
492851,2013J,1.0
594229,2014J,1.0
652585,2014J,0.0
588265,2013J,1.0
546811,2013B,1.0
541887,2013B,0.0
512861,2013B,1.0
411553,2013B,0.0
596756,2013J,1.0
545740,2013J,1.0
2503063,2014B,1.0
689768,2014J,1.0
645678,2014J,1.0
486948,2013J,0.0
510759,2013B,1.0
677018,2014J,1.0
630137,2014B,1.0
1448966,2014J,1.0
590867,2013J,0.0
1573624,2014B,1.0
467725,2013B,1.0
2419081,2014B,0.0
595102,2014B,1.0
355998,2013B,0.0
204182,2013J,1.0
656234,2014J,1.0
621478,2014B,0.0
2154220,2014J,0.0
629628,2014B,0.0
532742,2013B,0.0
582197,2014J,1.0
408817,2013J,0.0
539695,2013J,0.0
2622634,2013J,0.0
627173,2014B,0.0
623184,2014B,0.0
576314,2013J,0.0
676084,2014J,1.0
387963,2014J,1.0
684013,2014J,1.0
518189,2013B,1.0
605091,2013J,0.0
1766303,2013B,0.0
381539,2013J,0.0
562494,2013B,0.0
595514,2014B,0.0
576791,2014J,1.0
626537,2014B,1.0
594851,2013J,0.0
599202,2014B,1.0
520836,2013B,1.0
600845,2013J,0.0
620925,2014B,0.0
628733,2014J,0.0
467144,2014J,0.0
635720,2014J,1.0
1402638,2013J,1.0
590951,2013J,0.0
598226,2013J,0.0
387335,2013B,0.0
521153,2014J,0.0
654891,2014J,1.0
104054,2013B,1.0
629736,2014B,1.0
686725,2014J,1.0
2687989,2013J,1.0
575213,2013J,0.0
104772,2013J,0.0
291745,2013J,1.0
611173,2014J,1.0
559366,2014J,0.0
603850,2013J,0.0
582474,2013J,1.0
2499307,2014J,1.0
547427,2013B,1.0
656496,2014J,1.0
593685,2013J,1.0
2678580,2014J,0.0
647385,2014J,1.0
2673510,2013J,0.0
466987,2014J,1.0
412102,2013B,1.0
589919,2013J,0.0
395758,2014J,0.0
625087,2014B,0.0
546500,2013B,0.0
497989,2014J,0.0
558092,2013B,0.0
1531649,2014B,0.0
561113,2014J,0.0
649206,2014J,1.0
243600,2013B,0.0
549213,2013B,0.0
613418,2013J,1.0
617678,2014B,1.0
2367058,2014B,0.0
542049,2013B,1.0
2358707,2014J,0.0
574580,2014B,0.0
651850,2014J,0.0
186476,2014B,1.0
342957,2014B,1.0
437171,2014B,1.0
466539,2013J,1.0
583335,2013J,0.0
686100,2014J,0.0
2205383,2013B,0.0
570287,2013J,1.0
573583,2014J,1.0
1894419,2014B,0.0
279238,2014J,0.0
648754,2014J,0.0
604055,2013J,1.0
558533,2013J,1.0
341040,2013B,0.0
339624,2013J,0.0
602944,2013J,0.0
610515,2014B,1.0
604906,2014B,0.0
580468,2013J,1.0
603148,2013J,0.0
169908,2013J,0.0
677085,2014J,1.0
527636,2013J,0.0
543428,2013J,1.0
564632,2014B,0.0
646685,2014J,1.0
656164,2014J,0.0
546632,2013B,1.0
226955,2014J,0.0
627100,2014B,1.0
614791,2014J,1.0
597319,2014J,0.0
334224,2013B,0.0
592124,2014J,0.0
600407,2014B,0.0
559977,2014B,0.0
404415,2014J,1.0
560968,2013B,1.0
1847481,2013J,1.0
632547,2014B,0.0
612528,2014B,1.0
380668,2014J,1.0
562783,2014B,0.0
554283,2013J,1.0
134212,2014J,1.0
548439,2013B,1.0
652994,2014J,0.0
318876,2014B,1.0
445776,2013J,1.0
631122,2014B,0.0
1923618,2013B,1.0
549038,2013B,1.0
649868,2014J,1.0
685910,2014J,0.0
591738,2014B,0.0
2076177,2013B,0.0
438244,2013B,0.0
2555098,2013J,0.0
632989,2014B,1.0
626692,2014B,0.0
355309,2014B,1.0
612740,2014B,0.0
554999,2013J,0.0
638544,2014J,0.0
2581800,2013B,0.0
601499,2013J,1.0
323680,2014J,1.0
583645,2013J,1.0
484675,2014B,0.0
554995,2013B,1.0
1268772,2014B,0.0
614265,2014B,0.0
593206,2013J,0.0
400049,2013B,0.0
632543,2014B,1.0
413180,2014J,1.0
2055671,2014J,0.0
522923,2013B,1.0
591650,2013J,0.0
650946,2014J,1.0
606586,2014J,1.0
686760,2014J,0.0
76579,2013J,0.0
429162,2013B,0.0
436898,2014J,1.0
71433,2013B,0.0
383602,2014J,1.0
690192,2014J,1.0
631998,2014J,1.0
571686,2013J,1.0
534251,2013J,0.0
559744,2013B,1.0
562112,2014B,1.0
400252,2014B,1.0
575777,2014B,1.0
539043,2013B,0.0
629876,2014B,0.0
591388,2014B,1.0
593755,2013J,1.0
2192113,2013J,0.0
621807,2014B,0.0
547349,2013B,1.0
490282,2014B,1.0
529309,2014J,0.0
554588,2013B,0.0
51485,2013J,1.0
2410519,2014B,1.0
526819,2013B,0.0
2083877,2013J,1.0
2146936,2013B,0.0
2487785,2014B,1.0
686650,2014J,0.0
435277,2013J,1.0
591216,2013J,0.0
634414,2014B,0.0
599169,2013J,1.0
268915,2014B,0.0
2342399,2013J,1.0
2643555,2013J,1.0
629601,2014B,1.0
634193,2014J,0.0
2051699,2013J,1.0
2497624,2014J,1.0
256867,2014J,1.0
630286,2014J,0.0
606027,2014J,1.0
427485,2014B,0.0
485898,2013J,1.0
547986,2014B,0.0
2332060,2013B,1.0
632866,2014J,0.0
602943,2014J,1.0
613122,2014J,0.0
612048,2013J,1.0
573701,2013J,0.0
318574,2013J,0.0
444619,2014J,1.0
533054,2014B,1.0
367127,2014B,1.0
553443,2013B,0.0
391891,2013B,1.0
352382,2013J,1.0
2568893,2013B,0.0
366371,2014B,0.0
507676,2013J,0.0
634383,2014B,1.0
679445,2014J,1.0
651935,2014J,1.0
696930,2014J,0.0
2444109,2014B,0.0
576600,2013J,1.0
627238,2014B,0.0
509926,2013B,0.0
524043,2014J,1.0
613865,2014B,1.0
698494,2014J,1.0
416654,2013B,1.0
257104,2014B,0.0
884652,2014J,0.0
2645061,2013B,1.0
493760,2014B,1.0
2400851,2013J,1.0
593421,2013J,1.0
649840,2014J,0.0
140807,2013J,1.0
625666,2014J,1.0
596677,2013J,0.0
593903,2014J,1.0
575454,2013J,0.0
650923,2014J,1.0
628361,2014J,1.0
631341,2014B,0.0
597255,2013J,0.0
335018,2014J,1.0
487247,2013B,0.0
327449,2014B,0.0
513934,2014B,0.0
578378,2013J,0.0
514218,2013B,0.0
519859,2014B,1.0
2338290,2014J,1.0
598308,2013J,0.0
261525,2013J,0.0
633205,2014J,0.0
620197,2014B,1.0
2392789,2014B,1.0
631212,2014B,0.0
598559,2014J,1.0
23698,2014J,1.0
680340,2014J,0.0
625793,2014B,0.0
2213982,2014B,0.0
607797,2013J,1.0
244977,2014B,1.0
563862,2013J,0.0
430160,2013B,0.0
685276,2014J,1.0
617540,2014B,0.0
613177,2013J,1.0
529438,2014B,0.0
2140300,2014J,1.0
373790,2014B,0.0
511199,2014B,0.0
574708,2013J,0.0
383701,2013B,0.0
545658,2013B,1.0
495509,2013J,1.0
488853,2013J,0.0
553160,2014B,0.0
620060,2014B,0.0
147675,2014B,0.0
583433,2013J,1.0
675891,2014J,1.0
440509,2013B,1.0
535278,2013B,0.0
155956,2014J,0.0
553021,2014B,1.0
607896,2014B,0.0
595345,2013J,1.0
561976,2013J,1.0
439995,2014J,1.0
136944,2014B,0.0
496185,2013J,0.0
695700,2014J,0.0
315186,2013B,1.0
97567,2013J,1.0
501203,2013J,0.0
2104123,2013J,1.0
2470672,2013B,0.0
531845,2014B,0.0
623169,2014B,1.0
534854,2013B,0.0
468694,2014J,0.0
607577,2013J,0.0
480959,2013J,1.0
642230,2014J,0.0
77241,2013J,0.0
337359,2014J,1.0
2174835,2013J,1.0
599425,2013J,1.0
357219,2013B,1.0
584969,2013J,1.0
631033,2014B,1.0
142092,2014J,1.0
515056,2013J,1.0
421179,2014B,0.0
2151019,2014J,0.0
559707,2014J,0.0
633929,2014B,1.0
554139,2013B,0.0
610804,2013J,0.0
692534,2014J,1.0
621485,2014J,1.0
572367,2014B,0.0
197486,2014B,0.0
596758,2014J,1.0
2633235,2013B,1.0
674290,2014J,1.0
594319,2013J,1.0
527775,2013J,0.0
614263,2014B,0.0
559808,2013B,0.0
160479,2014B,1.0
532615,2013J,1.0
1187586,2013J,1.0
2680885,2013J,1.0
2634654,2014B,0.0
564243,2014J,1.0
339728,2014B,1.0
439633,2014B,1.0
622773,2014B,1.0
540184,2013B,1.0
599709,2013J,0.0
527323,2013B,0.0
155298,2014J,1.0
438313,2013J,0.0
580346,2013J,1.0
429015,2014J,1.0
535986,2013B,1.0
393094,2014J,0.0
365631,2013J,1.0
611407,2014B,1.0
656190,2014J,1.0
357928,2013B,0.0
402210,2014J,0.0
653278,2014J,1.0
697027,2014J,0.0
688203,2014J,0.0
2232218,2013J,1.0
625263,2014J,1.0
569712,2014B,0.0
680312,2014J,0.0
581657,2013J,1.0
609383,2014B,0.0
378825,2014J,1.0
379406,2014B,0.0
631016,2014B,1.0
285637,2014J,0.0
35860,2013B,1.0
630948,2014B,1.0
270393,2013J,1.0
562489,2013B,1.0
2533297,2014B,0.0
599206,2013J,0.0
609864,2013J,1.0
556022,2013B,1.0
634365,2014J,1.0
596981,2014J,0.0
683420,2014J,1.0
494165,2013B,1.0
697328,2014J,1.0
631355,2014B,0.0
543095,2013B,0.0
2585285,2013B,1.0
627264,2014B,1.0
631055,2014J,1.0
579221,2014J,0.0
688310,2014J,1.0
614892,2014B,1.0
588138,2013J,1.0
598865,2013J,1.0
332668,2013B,0.0
680145,2014J,0.0
498892,2013J,0.0
683305,2014J,1.0
599452,2013J,1.0
684141,2014J,1.0
572870,2014B,1.0
323606,2013J,1.0
590818,2014J,0.0
424211,2014J,1.0
627948,2014B,0.0
262934,2013J,1.0
1781834,2013J,1.0
577905,2014B,0.0
281172,2014J,1.0
422697,2014B,1.0
642067,2014J,1.0
244816,2013B,0.0
589894,2013J,1.0
591523,2014J,1.0
545697,2013B,1.0
622315,2014J,0.0
565657,2013J,1.0
637004,2014J,1.0
552399,2013J,1.0
686448,2014J,0.0
497897,2013B,0.0
571696,2013J,1.0
606977,2014B,1.0
2115250,2014J,1.0
553017,2013B,0.0
292525,2014J,1.0
608459,2013J,0.0
411381,2013J,0.0
586543,2013J,0.0
550865,2013B,1.0
560444,2013B,1.0
625603,2014B,1.0
642843,2014J,1.0
371429,2014J,0.0
610814,2013J,0.0
1536122,2014J,1.0
604534,2013J,0.0
650698,2014J,1.0
529458,2014B,0.0
525412,2013B,1.0
1788974,2013B,0.0
286442,2013J,0.0
636547,2014J,0.0
608047,2013J,1.0
681383,2014J,0.0
